%index, %time, %length (bits)
2267,1438884302.14065098762512207031,8096
2268,1438884302.14952182769775390625,8096
2269,1438884302.1582241058349609375,8096
2270,1438884302.16652941703796386719,8096
2271,1438884302.17484760284423828125,8096
2272,1438884302.18316698074340820312,8096
2273,1438884302.19149565696716308594,8096
2274,1438884302.19981122016906738281,8096
2275,1438884302.20813345909118652344,8096
2276,1438884302.21645998954772949219,8096
2277,1438884302.22478699684143066406,8096
2278,1438884302.23311138153076171875,8096
2279,1438884302.24144124984741210938,8096
2280,1438884302.24976778030395507812,8096
2281,1438884302.25809431076049804688,8096
2282,1438884302.26642084121704101562,8096
2283,1438884302.27475333213806152344,8096
2284,1438884302.28308033943176269531,8096
2285,1438884302.29140472412109375,8096
2286,1438884302.29972910881042480469,8096
2287,1438884302.30804538726806640625,8096
2288,1438884302.31636714935302734375,8096
2289,1438884302.32468938827514648438,8096
2290,1438884302.33297419548034667969,8096
2291,1438884302.34131097793579101562,8096
2292,1438884302.349628448486328125,8096
2293,1438884302.35795569419860839844,8096
2294,1438884302.36628484725952148438,8096
2295,1438884302.37461757659912109375,8096
2296,1438884302.38294291496276855469,8096
2297,1438884302.39122176170349121094,8096
2298,1438884302.39954495429992675781,8096
2299,1438884302.40786099433898925781,8096
2300,1438884302.41617655754089355469,8096
2301,1438884302.4244899749755859375,8096
2302,1438884302.43279743194580078125,8096
2303,1438884302.44112277030944824219,8096
2304,1438884302.44944834709167480469,8096
2305,1438884302.45777106285095214844,8096
2306,1438884302.46608948707580566406,8096
2307,1438884302.47440600395202636719,8096
2308,1438884302.48273801803588867188,8096
2309,1438884302.49105381965637207031,8096
2310,1438884302.49937200546264648438,8096
2311,1438884302.50769567489624023438,8096
2312,1438884302.51602602005004882812,8096
2313,1438884302.52434778213500976562,8096
2314,1438884302.53264141082763671875,8096
2315,1438884302.54096198081970214844,8096
2316,1438884302.549304962158203125,8096
2317,1438884302.55762338638305664062,8096
2318,1438884302.56593441963195800781,8096
2319,1438884302.57423233985900878906,8096
2320,1438884302.58259630203247070312,8096
2321,1438884302.59092545509338378906,8096
2322,1438884302.5992183685302734375,8096
2323,1438884302.60751652717590332031,8096
2324,1438884302.61581492424011230469,8096
2325,1438884302.62412238121032714844,8096
2326,1438884302.63246321678161621094,8096
2327,1438884302.64077258110046386719,8096
2328,1438884302.64927768707275390625,8096
2329,1438884302.65841317176818847656,8096
2330,1438884302.66674661636352539062,8096
2331,1438884302.67506575584411621094,8096
2332,1438884302.68338108062744140625,8096
2333,1438884302.69169855117797851562,8096
2334,1438884302.700016021728515625,8096
2335,1438884302.70833349227905273438,8096
2336,1438884302.71664953231811523438,8096
2337,1438884302.724971771240234375,8096
2338,1438884302.73327231407165527344,8096
2339,1438884302.74154424667358398438,8096
2340,1438884302.749790191650390625,8096
2341,1438884302.758045196533203125,8096
2342,1438884302.76630473136901855469,8096
2343,1438884302.77454805374145507812,8096
2344,1438884302.78283929824829101562,8096
2345,1438884302.79115986824035644531,8096
2346,1438884302.79948449134826660156,8096
2347,1438884302.80780100822448730469,8096
2348,1438884302.81613039970397949219,8096
2349,1438884302.82446193695068359375,8096
2350,1438884302.83278059959411621094,8096
2351,1438884302.84111046791076660156,8096
2352,1438884302.84943652153015136719,8096
2353,1438884302.8577632904052734375,8096
2354,1438884302.86608529090881347656,8096
2355,1438884302.87443089485168457031,8096
2356,1438884302.88275599479675292969,8096
2357,1438884302.89107584953308105469,8096
2358,1438884302.89939570426940917969,8096
2359,1438884302.90772509574890136719,8096
2360,1438884302.91605091094970703125,8096
2361,1438884302.92437291145324707031,8096
2362,1438884302.93269371986389160156,8096
2363,1438884302.94101977348327636719,8096
2364,1438884302.94934725761413574219,8096
2365,1438884302.95767140388488769531,8096
2366,1438884302.96600246429443359375,8096
2367,1438884302.97433423995971679688,8096
2368,1438884302.98266053199768066406,8096
2369,1438884302.99098229408264160156,8096
2370,1438884302.99930691719055175781,8096
2371,1438884303.00752568244934082031,8096
2372,1438884303.01574373245239257812,8096
2373,1438884303.02391982078552246094,8096
2374,1438884303.03214406967163085938,8096
2375,1438884303.04036831855773925781,8096
2376,1438884303.0485897064208984375,8096
2377,1438884303.056766510009765625,8096
2378,1438884303.06493973731994628906,8096
2379,1438884303.07313442230224609375,8096
2380,1438884303.08136916160583496094,8096
2381,1438884303.08957219123840332031,8096
2382,1438884303.09772968292236328125,8096
2383,1438884303.10589313507080078125,8096
2384,1438884303.11424922943115234375,8096
2385,1438884303.12290549278259277344,8096
2386,1438884303.13168048858642578125,8096
2387,1438884303.1408843994140625,8096
2388,1438884303.14969277381896972656,8096
2389,1438884303.15815472602844238281,8096
